id,experience_age_pedagogic,category_qual_cat,class_manager,main_position_cat,main_position,sex,experience_age_other,min_parallel,max_parallel,year,n_unique_subjects,n_unique_parallel,is_critical,studied_in_moscow_any,has_higher_edu,has_prestigious_university,attrition_rate_2022,load_vs_district,school_known,school_size_deviation,buildings_num_filled,pkpp_prog_types_2023,pkpp_total_courses,pkpp_unique_types,is_out_next_year
0000c29d68,5,первая,1,учитель,Учитель,0,0,5,8,2022,0.6931471805599453,2,False,1.0,1.0,0.0,0.11956521739130435,0.09787295665320013,1,-0.008309933862156461,9.0,1.0,4.0,1.0,0
0000c29d68,6,первая,1,учитель,Учитель,0,0,6,9,2023,0.6931471805599453,2,False,1.0,1.0,0.0,0.11956521739130435,0.09787295665320013,1,-0.008309933862156461,9.0,1.0,4.0,1.0,0
0000c29d68,7,высшая,1,учитель,Учитель,0,0,7,10,2024,0.6931471805599453,2,False,1.0,1.0,0.0,0.11956521739130435,0.09787295665320013,1,-0.008309933862156461,9.0,1.0,4.0,1.0,1
00081033d0,3,первая,0,другой,Советник директора по воспитанию и взаимодействию с детскими общественными объединениями,1,2,8,11,2024,1.791759469228055,3,False,0.0,1.0,1.0,0.1569767441860465,-0.014928249400660823,1,0.6246417734322319,13.0,1.0,1.0,1.0,1
000d0f08a6,30,высшая,0,учитель,Учитель иностранного языка,0,0,5,11,2022,1.0986122886681098,5,False,1.0,1.0,0.0,0.09523809523809523,0.2332389515563461,1,-0.4629445957991739,1.0,1.0,2.0,1.0,0
000d0f08a6,31,высшая,0,учитель,Учитель,0,0,2,11,2023,0.6931471805599453,5,False,1.0,1.0,0.0,0.09523809523809523,0.2332389515563461,1,-0.4629445957991739,1.0,1.0,2.0,1.0,0
000d0f08a6,32,высшая,0,учитель,Учитель,0,0,3,9,2024,0.6931471805599453,5,False,1.0,1.0,0.0,0.09523809523809523,0.2332389515563461,1,-0.4629445957991739,1.0,1.0,2.0,1.0,1
000ee8f2b6,10,первая,1,учитель,Учитель,0,17,2,4,2022,1.9459101490553132,3,False,1.0,1.0,0.0,0.0625,-0.32598711585658396,1,-0.1376608120540491,7.0,1.0,4.0,1.0,0
000ee8f2b6,11,первая,1,учитель,Учитель,0,17,3,3,2023,2.0794415416798357,1,False,1.0,1.0,0.0,0.0625,-0.32598711585658396,1,-0.1376608120540491,7.0,1.0,4.0,1.0,0
000ee8f2b6,12,первая,1,учитель,Учитель,0,17,2,4,2024,2.302585092994046,2,False,1.0,1.0,0.0,0.0625,-0.32598711585658396,1,-0.1376608120540491,7.0,1.0,4.0,1.0,1
00106cc362,21,высшая,0,учитель,Учитель,0,9,4,9,2022,1.3862943611198906,6,False,0.0,1.0,0.0,0.11299435028248588,-0.05209447349369532,1,0.5088699451356543,15.0,1.0,3.0,1.0,0
00106cc362,22,высшая,0,учитель,Учитель,0,9,2,9,2023,1.0986122886681098,5,False,0.0,1.0,0.0,0.11299435028248588,-0.05209447349369532,1,0.5088699451356543,15.0,1.0,3.0,1.0,0
00106cc362,23,высшая,1,учитель,Учитель,0,9,3,10,2024,1.3862943611198906,5,False,0.0,1.0,0.0,0.11299435028248588,-0.05209447349369532,1,0.5088699451356543,15.0,1.0,3.0,1.0,1
0011288a40,17,высшая,1,учитель,Учитель,0,8,3,3,2022,2.0794415416798357,1,False,1.0,1.0,0.0,0.12244897959183673,-0.21141546794536115,1,-0.5797048187804045,4.0,1.0,3.0,1.0,0
0011288a40,18,высшая,1,учитель,Учитель,0,8,4,4,2023,2.302585092994046,1,False,1.0,1.0,0.0,0.12244897959183673,-0.21141546794536115,1,-0.5797048187804045,4.0,1.0,3.0,1.0,0
0011288a40,19,высшая,1,учитель,Учитель,0,8,1,1,2024,1.791759469228055,1,False,1.0,1.0,0.0,0.12244897959183673,-0.21141546794536115,1,-0.5797048187804045,4.0,1.0,3.0,1.0,1
001495447d,9,не_найдено,0,учитель,Учитель,0,0,2,4,2023,0.6931471805599453,3,False,0.0,1.0,0.0,0.16666666666666666,-0.2089667174987749,1,-0.036549645987862436,6.0,0.0,0.0,0.0,0
001495447d,11,не_найдено,0,учитель,Учитель,0,0,2,4,2024,0.6931471805599453,3,False,0.0,1.0,0.0,0.16666666666666666,-0.2089667174987749,1,-0.036549645987862436,6.0,0.0,0.0,0.0,1
0014d2acf4,1,не_найдено,1,учитель,Учитель,0,0,5,10,2022,0.6931471805599453,6,False,1.0,1.0,0.0,0.10638297872340426,0.3139944000023233,1,0.33182843054619016,11.0,1.0,3.0,1.0,0
0014d2acf4,3,не_найдено,0,учитель,Учитель,0,0,6,10,2023,0.6931471805599453,4,False,1.0,1.0,0.0,0.10638297872340426,0.3139944000023233,1,0.33182843054619016,11.0,1.0,3.0,1.0,0
0014d2acf4,4,не_найдено,0,учитель,Учитель,0,0,6,8,2024,0.6931471805599453,3,False,1.0,1.0,0.0,0.10638297872340426,0.3139944000023233,1,0.33182843054619016,11.0,1.0,3.0,1.0,1
001768adf9,24,высшая,0,учитель,Учитель,0,1,6,9,2022,1.6094379124341003,3,False,0.0,1.0,0.0,0.13793103448275862,-0.1534739859534344,1,-0.17823352157788266,7.0,1.0,4.0,1.0,0
001768adf9,25,высшая,0,учитель,Учитель,0,0,5,9,2023,1.9459101490553132,3,False,0.0,1.0,0.0,0.13793103448275862,-0.1534739859534344,1,-0.17823352157788266,7.0,1.0,4.0,1.0,0
001768adf9,25,высшая,0,учитель,Учитель,0,1,6,9,2024,1.791759469228055,4,False,0.0,1.0,0.0,0.13793103448275862,-0.1534739859534344,1,-0.17823352157788266,7.0,1.0,4.0,1.0,1
001fac7e33,30,высшая,1,учитель,Учитель,0,0,6,11,2022,1.791759469228055,2,False,0.0,1.0,0.0,0.07142857142857142,-0.12590181860621474,1,0.3223828388401888,7.0,0.0,2.0,1.0,0
001fac7e33,31,высшая,1,учитель,Учитель,0,0,5,7,2023,1.6094379124341003,2,False,0.0,1.0,0.0,0.07142857142857142,-0.12590181860621474,1,0.3223828388401888,7.0,0.0,2.0,1.0,0
001fac7e33,32,высшая,1,учитель,Учитель,0,0,6,8,2024,1.6094379124341003,2,False,0.0,1.0,0.0,0.07142857142857142,-0.12590181860621474,1,0.3223828388401888,7.0,0.0,2.0,1.0,1
001ff7153c,32,первая,1,учитель,Учитель,0,0,2,3,2022,1.9459101490553132,2,False,0.0,1.0,0.0,0.18867924528301888,-0.18533662202898835,1,0.14259942402838494,25.0,1.0,2.0,1.0,0
001ff7153c,34,первая,1,учитель,Учитель,0,0,1,1,2024,2.1972245773362196,1,False,0.0,1.0,0.0,0.18867924528301888,-0.18533662202898835,1,0.14259942402838494,25.0,1.0,2.0,1.0,1
0021858ba9,22,не_найдено,0,учитель,Методист,0,7,10,10,2023,0.6931471805599453,1,False,0.0,1.0,0.0,0.12903225806451613,-0.1283877558031579,1,-0.4143733142279164,2.0,1.0,1.0,1.0,0
0021858ba9,23,не_найдено,0,учитель,Методист,0,7,10,10,2024,0.6931471805599453,1,False,0.0,1.0,0.0,0.12903225806451613,-0.1283877558031579,1,-0.4143733142279164,2.0,1.0,1.0,1.0,1
0021d03b81,19,высшая,1,учитель,Учитель,0,0,2,2,2022,2.0794415416798357,1,False,0.0,1.0,0.0,0.10236220472440945,-0.1759464017282074,1,0.08933649009976793,13.0,1.0,2.0,1.0,0
0021d03b81,20,высшая,1,учитель,Учитель,0,0,3,3,2023,2.3978952727983707,1,False,0.0,1.0,0.0,0.10236220472440945,-0.1759464017282074,1,0.08933649009976793,13.0,1.0,2.0,1.0,0
0021d03b81,21,высшая,1,учитель,Учитель,0,0,4,4,2024,2.1972245773362196,1,False,0.0,1.0,0.0,0.10236220472440945,-0.1759464017282074,1,0.08933649009976793,13.0,1.0,2.0,1.0,1
00223984f7,29,высшая,1,учитель,Учитель,0,7,3,9,2022,1.0986122886681098,4,False,1.0,1.0,0.0,0.11920529801324503,-0.0871135090422996,1,0.2951953543705902,12.0,1.0,4.0,1.0,0
00223984f7,30,высшая,1,учитель,Учитель,0,7,4,10,2023,1.6094379124341003,4,False,1.0,1.0,0.0,0.11920529801324503,-0.0871135090422996,1,0.2951953543705902,12.0,1.0,4.0,1.0,0
00223984f7,31,высшая,1,учитель,Учитель,0,7,2,11,2024,1.791759469228055,4,False,1.0,1.0,0.0,0.11920529801324503,-0.0871135090422996,1,0.2951953543705902,12.0,1.0,4.0,1.0,1
0022afa879,1,не_найдено,1,учитель,Учитель,0,4,6,10,2023,1.3862943611198906,4,False,1.0,1.0,0.0,,0.0,0,0.0,12.0,1.0,2.0,1.0,0
0022afa879,2,первая,1,учитель,Учитель,0,3,7,10,2024,1.0986122886681098,4,False,1.0,1.0,0.0,0.19642857142857142,1.224688814491568,1,-0.4288145484666504,1.0,1.0,2.0,1.0,1
0026113da8,45,высшая,0,учитель,Учитель,0,3,10,11,2022,1.0986122886681098,2,False,1.0,1.0,0.0,0.17518248175182483,-0.051935602012374044,1,0.17511101687927721,15.0,1.0,2.0,1.0,0
0026113da8,46,высшая,0,учитель,Учитель,0,3,9,11,2023,1.3862943611198906,3,False,1.0,1.0,0.0,0.17518248175182483,-0.051935602012374044,1,0.17511101687927721,15.0,1.0,2.0,1.0,0
0026113da8,47,высшая,0,учитель,Учитель,0,3,7,11,2024,1.3862943611198906,3,False,1.0,1.0,0.0,0.17518248175182483,-0.051935602012374044,1,0.17511101687927721,15.0,1.0,2.0,1.0,1
0027e2f783,36,первая,0,учитель,Учитель,0,3,2,10,2022,1.0986122886681098,8,False,0.0,1.0,0.0,0.09550561797752809,-0.02640832442262415,1,0.517394634091223,12.0,1.0,3.0,1.0,0
0027e2f783,37,первая,0,учитель,Учитель,0,3,2,10,2023,1.3862943611198906,8,False,0.0,1.0,0.0,0.09550561797752809,-0.02640832442262415,1,0.517394634091223,12.0,1.0,3.0,1.0,0
0027e2f783,38,первая,0,учитель,Учитель,0,3,2,10,2024,1.0986122886681098,9,False,0.0,1.0,0.0,0.09550561797752809,-0.02640832442262415,1,0.517394634091223,12.0,1.0,3.0,1.0,1
002800a12f,46,высшая,0,учитель,Учитель,0,0,7,11,2022,1.3862943611198906,4,False,0.0,1.0,0.0,0.09401709401709402,-0.264567876629447,1,0.10513422960215779,10.0,0.0,0.0,0.0,0
002800a12f,47,высшая,0,учитель,Учитель,0,0,7,10,2023,1.3862943611198906,4,False,0.0,1.0,0.0,0.09401709401709402,-0.264567876629447,1,0.10513422960215779,10.0,0.0,0.0,0.0,0
002800a12f,47,высшая,0,учитель,Учитель,0,0,7,11,2024,1.3862943611198906,5,False,0.0,1.0,0.0,0.09401709401709402,-0.264567876629447,1,0.10513422960215779,10.0,0.0,0.0,0.0,1
00374777a8,19,первая,1,учитель,Учитель,0,0,4,4,2022,3.044522437723423,1,False,1.0,1.0,0.0,0.05128205128205128,-0.1393841891399524,1,-0.0026113921984657978,11.0,1.0,2.0,1.0,0
00374777a8,20,первая,1,учитель,Учитель,0,0,1,4,2023,2.8903717578961645,2,False,1.0,1.0,0.0,0.05128205128205128,-0.1393841891399524,1,-0.0026113921984657978,11.0,1.0,2.0,1.0,0
00374777a8,21,первая,1,учитель,Учитель,0,0,2,2,2024,1.9459101490553132,1,False,1.0,1.0,0.0,0.05128205128205128,-0.1393841891399524,1,-0.0026113921984657978,11.0,1.0,2.0,1.0,1
003caf757a,27,первая,0,учитель,Учитель,0,1,8,9,2022,1.791759469228055,2,False,0.0,1.0,0.0,0.15254237288135594,2.772150657301466,1,-0.4970433516214486,5.0,0.0,0.0,0.0,0
003caf757a,28,первая,1,учитель,Учитель,0,1,5,9,2023,1.0986122886681098,2,False,0.0,1.0,0.0,0.15254237288135594,2.772150657301466,1,-0.4970433516214486,5.0,0.0,0.0,0.0,0
003caf757a,29,первая,1,учитель,Учитель,0,1,5,6,2024,1.0986122886681098,2,False,0.0,1.0,0.0,0.15254237288135594,2.772150657301466,1,-0.4970433516214486,5.0,0.0,0.0,0.0,1
003fdefb41,8,высшая,1,учитель,Учитель,0,0,6,11,2022,1.3862943611198906,3,False,0.0,1.0,0.0,0.1917808219178082,-0.23039090084993524,1,-0.3776977062434872,7.0,1.0,4.0,1.0,0
003fdefb41,9,высшая,0,учитель,Учитель,0,0,7,11,2023,1.791759469228055,4,False,0.0,1.0,0.0,0.0,-0.9827300631307286,1,-0.9592010391761893,16.0,1.0,4.0,1.0,0
003fdefb41,10,высшая,1,учитель,Учитель,0,0,5,11,2024,1.791759469228055,4,False,0.0,1.0,0.0,0.0,-0.9827300631307286,1,-0.9592010391761893,16.0,1.0,4.0,1.0,1
00429df719,3,не_найдено,1,учитель,Учитель,1,16,6,11,2024,1.9459101490553132,6,False,1.0,1.0,1.0,0.10185185185185185,-0.08481549503608982,1,0.02012390424814565,10.0,1.0,1.0,1.0,1
004721c877,40,высшая,1,учитель,Учитель,0,0,3,3,2022,1.9459101490553132,1,False,0.0,1.0,0.0,0.08496732026143791,-0.12316902977289018,1,0.31235025972649205,9.0,0.0,0.0,0.0,0
004721c877,41,высшая,1,учитель,Учитель,0,0,4,4,2023,2.0794415416798357,1,False,0.0,1.0,0.0,0.08496732026143791,-0.12316902977289018,1,0.31235025972649205,9.0,0.0,0.0,0.0,1
004a9de52c,13,первая,0,учитель,Учитель,0,0,5,11,2022,1.3862943611198906,5,False,1.0,1.0,1.0,0.17857142857142858,0.07958020668820712,1,0.20727486312433127,14.0,1.0,2.0,1.0,0
004a9de52c,14,первая,0,учитель,Педагог-организатор,0,0,5,8,2023,0.6931471805599453,3,False,1.0,1.0,1.0,0.17857142857142858,0.07958020668820712,1,0.20727486312433127,14.0,1.0,2.0,1.0,1
004badc1c1,18,высшая,1,учитель,"Учитель, 4 квалификационный уровень",0,18,5,11,2022,1.6094379124341003,7,False,1.0,1.0,0.0,0.04395604395604396,-0.05539857146968911,1,-0.019089173711480847,8.0,1.0,3.0,1.0,0
004badc1c1,19,высшая,0,учитель,Учитель,0,18,5,11,2023,1.9459101490553132,5,False,1.0,1.0,0.0,0.04395604395604396,-0.05539857146968911,1,-0.019089173711480847,8.0,1.0,3.0,1.0,0
004badc1c1,20,высшая,1,учитель,Учитель,0,18,5,11,2024,1.9459101490553132,6,False,1.0,1.0,0.0,0.04395604395604396,-0.05539857146968911,1,-0.019089173711480847,8.0,1.0,3.0,1.0,1
004c1b7a02,26,высшая,0,учитель,Учитель,0,0,2,9,2022,1.9459101490553132,4,False,1.0,1.0,0.0,0.12582781456953643,-0.0629334039172444,1,0.2872280322908689,15.0,1.0,2.0,1.0,0
004c1b7a02,27,высшая,0,учитель,Учитель,0,0,5,9,2023,1.9459101490553132,4,False,1.0,1.0,0.0,0.12582781456953643,-0.0629334039172444,1,0.2872280322908689,15.0,1.0,2.0,1.0,0
004c1b7a02,28,высшая,0,учитель,Учитель,0,0,5,9,2024,1.9459101490553132,4,False,1.0,1.0,0.0,0.12582781456953643,-0.0629334039172444,1,0.2872280322908689,15.0,1.0,2.0,1.0,1
004d5c9635,18,первая,1,учитель,Учитель,0,2,1,6,2022,1.6094379124341003,3,False,1.0,1.0,0.0,0.05970149253731343,0.043434457596063826,1,0.366765187597658,7.0,1.0,2.0,1.0,0
004d5c9635,19,первая,1,учитель,Учитель,0,3,2,3,2023,1.6094379124341003,2,False,1.0,1.0,0.0,0.05970149253731343,0.043434457596063826,1,0.366765187597658,7.0,1.0,2.0,1.0,0
004d5c9635,20,первая,1,учитель,Учитель,0,2,2,4,2024,1.791759469228055,3,False,1.0,1.0,0.0,0.05970149253731343,0.043434457596063826,1,0.366765187597658,7.0,1.0,2.0,1.0,1
00514b54a1,47,высшая,0,учитель,Учитель-дефектолог,0,0,4,6,2022,2.995732273553991,2,False,1.0,1.0,0.0,0.1440677966101695,0.019300614744527548,1,0.11457982130815914,6.0,0.0,1.0,1.0,1
0051575199,33,высшая,1,учитель,Учитель,0,0,1,1,2022,2.0794415416798357,1,False,0.0,1.0,0.0,0.046511627906976744,0.0689627521952847,1,-0.07298537295810278,3.0,1.0,2.0,1.0,0
0051575199,34,высшая,1,учитель,Учитель,0,0,2,2,2023,2.302585092994046,1,False,0.0,1.0,0.0,0.046511627906976744,0.0689627521952847,1,-0.07298537295810278,3.0,1.0,2.0,1.0,0
0051575199,35,высшая,1,учитель,Учитель,0,0,3,3,2024,2.0794415416798357,1,False,0.0,1.0,0.0,0.046511627906976744,0.0689627521952847,1,-0.07298537295810278,3.0,1.0,2.0,1.0,1
00528f290d,22,высшая,1,учитель,Учитель,0,0,7,11,2022,1.0986122886681098,3,False,1.0,1.0,0.0,0.15503875968992248,-0.15612768290604548,1,0.10649139545566978,7.0,1.0,3.0,1.0,0
00528f290d,23,высшая,1,учитель,Учитель,0,0,7,10,2023,1.3862943611198906,3,False,1.0,1.0,0.0,0.15503875968992248,-0.15612768290604548,1,0.10649139545566978,7.0,1.0,3.0,1.0,0
00528f290d,24,высшая,1,учитель,Учитель,0,0,8,11,2024,1.791759469228055,3,False,1.0,1.0,0.0,0.15503875968992248,-0.15612768290604548,1,0.10649139545566978,7.0,1.0,3.0,1.0,1
00544ecb2c,31,высшая,1,учитель,Учитель,0,0,6,11,2022,1.9459101490553132,2,False,1.0,1.0,0.0,0.11920529801324503,-0.0871135090422996,1,0.2951953543705902,12.0,1.0,4.0,1.0,0
00544ecb2c,32,высшая,0,учитель,Учитель,0,0,5,11,2023,2.302585092994046,4,False,1.0,1.0,0.0,0.11920529801324503,-0.0871135090422996,1,0.2951953543705902,12.0,1.0,4.0,1.0,0
00544ecb2c,33,высшая,1,учитель,Учитель,0,0,6,11,2024,2.1972245773362196,4,False,1.0,1.0,0.0,0.11920529801324503,-0.0871135090422996,1,0.2951953543705902,12.0,1.0,4.0,1.0,1
0054fc3d57,33,высшая,1,учитель,Учитель,0,0,1,1,2022,1.9459101490553132,1,False,1.0,1.0,0.0,0.08496732026143791,-0.12316902977289018,1,0.31235025972649205,9.0,1.0,2.0,1.0,0
0054fc3d57,34,высшая,1,учитель,Учитель,0,0,2,2,2023,1.9459101490553132,1,False,1.0,1.0,0.0,0.08496732026143791,-0.12316902977289018,1,0.31235025972649205,9.0,1.0,2.0,1.0,0
0054fc3d57,35,высшая,1,учитель,Учитель,0,0,3,3,2024,1.791759469228055,1,False,1.0,1.0,0.0,0.08496732026143791,-0.12316902977289018,1,0.31235025972649205,9.0,1.0,2.0,1.0,1
0057ed555a,1,не_найдено,1,учитель,Учитель,0,3,5,10,2022,1.6094379124341003,5,False,1.0,1.0,0.0,0.09401709401709402,-0.07084386160916929,1,0.2611710623709532,6.0,1.0,9.0,1.0,0
0057ed555a,2,не_найдено,1,учитель,Учитель,0,3,5,9,2023,1.3862943611198906,5,False,1.0,1.0,0.0,0.09401709401709402,-0.07084386160916929,1,0.2611710623709532,6.0,1.0,9.0,1.0,0
0057ed555a,3,первая,1,учитель,Учитель,0,3,5,10,2024,1.3862943611198906,6,False,1.0,1.0,0.0,0.09401709401709402,-0.07084386160916929,1,0.2611710623709532,6.0,1.0,9.0,1.0,1
0058097d01,8,первая,0,учитель,Учитель,0,0,1,2,2023,1.0986122886681098,2,False,1.0,1.0,0.0,0.15789473684210525,-0.1270743637764456,1,-0.1901545492209765,7.0,1.0,3.0,1.0,0
0058097d01,9,первая,0,другой,Советник директора по воспитанию и взаимодействию с детскими общественными объединениями,0,0,2,2,2024,0.6931471805599453,1,False,1.0,1.0,0.0,0.15789473684210525,-0.1270743637764456,1,-0.1901545492209765,7.0,1.0,3.0,1.0,1
005c0ec51d,1,не_найдено,1,учитель,Учитель,0,0,2,2,2022,1.791759469228055,1,True,1.0,1.0,0.0,0.15315315315315314,-0.037407822260025175,1,-0.05375952593187781,7.0,0.0,1.0,1.0,0
005c0ec51d,3,не_найдено,1,учитель,Учитель,0,0,3,3,2023,2.302585092994046,1,False,1.0,1.0,0.0,0.15315315315315314,-0.037407822260025175,1,-0.05375952593187781,7.0,0.0,1.0,1.0,0
005c0ec51d,4,не_найдено,1,учитель,Учитель,0,0,3,4,2024,2.0794415416798357,2,False,1.0,1.0,0.0,0.15315315315315314,-0.037407822260025175,1,-0.05375952593187781,7.0,0.0,1.0,1.0,1
005d51d6f2,11,первая,1,учитель,Учитель,0,0,1,6,2022,1.0986122886681098,6,False,1.0,1.0,0.0,0.09375,-0.14839798344584992,1,-0.18162986026540784,4.0,1.0,3.0,1.0,0
005d51d6f2,12,первая,1,учитель,Учитель,0,0,1,6,2023,0.6931471805599453,6,False,1.0,1.0,0.0,0.09375,-0.14839798344584992,1,-0.18162986026540784,4.0,1.0,3.0,1.0,0
005d51d6f2,13,первая,0,учитель,Учитель,0,0,1,8,2024,1.3862943611198906,8,False,1.0,1.0,0.0,0.09375,-0.14839798344584992,1,-0.18162986026540784,4.0,1.0,3.0,1.0,1
005ef28e58,0,не_найдено,0,другой,Техник,1,0,5,8,2022,1.0986122886681098,4,False,1.0,1.0,0.0,0.12162162162162163,-0.2262810774739308,1,-0.3691730172879185,4.0,0.0,0.0,0.0,0
005ef28e58,0,не_найдено,0,другой,Техник,1,0,5,6,2024,0.6931471805599453,2,False,1.0,1.0,0.0,0.11764705882352941,-0.18117638692308372,1,0.1593576979573389,10.0,0.0,0.0,0.0,1
0063ed9e87,8,высшая,0,учитель,Учитель,0,8,2,9,2022,0.6931471805599453,6,False,0.0,1.0,0.0,0.11764705882352941,-0.18117638692308372,1,0.1593576979573389,10.0,1.0,8.0,1.0,0
0063ed9e87,9,высшая,0,учитель,Учитель,0,8,2,4,2023,0.6931471805599453,3,False,0.0,1.0,0.0,0.11764705882352941,-0.18117638692308372,1,0.1593576979573389,10.0,1.0,8.0,1.0,0
0063ed9e87,10,высшая,1,учитель,Учитель,0,8,3,5,2024,0.6931471805599453,3,False,0.0,1.0,0.0,0.11764705882352941,-0.18117638692308372,1,0.1593576979573389,10.0,1.0,8.0,1.0,1
0065ccb031,36,высшая,0,учитель,Учитель,1,3,1,4,2022,0.6931471805599453,4,False,0.0,1.0,0.0,0.11702127659574468,-0.1222386377540637,1,0.013248545836492312,5.0,1.0,1.0,1.0,0
0065ccb031,37,высшая,0,учитель,Учитель,1,3,1,4,2023,1.0986122886681098,4,False,0.0,1.0,0.0,0.11702127659574468,-0.1222386377540637,1,0.013248545836492312,5.0,1.0,1.0,1.0,0
0065ccb031,38,высшая,0,другой,Инструктор по физической культуре,1,3,1,5,2024,0.6931471805599453,5,False,0.0,1.0,0.0,0.11702127659574468,-0.1222386377540637,1,0.013248545836492312,5.0,1.0,1.0,1.0,1
00682d0433,22,высшая,1,учитель,Учитель,1,9,5,8,2024,1.791759469228055,3,False,0.0,1.0,0.0,0.04081632653061224,-0.2287123121583308,1,0.3885019807821983,10.0,0.0,0.0,0.0,1
00754fab6b,12,не_найдено,1,учитель,Учитель,0,0,4,4,2022,2.1972245773362196,1,False,1.0,1.0,0.0,0.078125,-0.11037112051878621,1,-0.4510430286111406,7.0,0.0,1.0,1.0,0
00754fab6b,13,не_найдено,1,учитель,Учитель,0,0,1,1,2023,2.0794415416798357,1,False,1.0,1.0,0.0,0.078125,-0.11037112051878621,1,-0.4510430286111406,7.0,0.0,1.0,1.0,0
00754fab6b,14,первая,1,учитель,Учитель,0,0,2,2,2024,1.9459101490553132,1,False,1.0,1.0,0.0,0.078125,-0.11037112051878621,1,-0.4510430286111406,7.0,0.0,1.0,1.0,1
0077484105,40,высшая,1,учитель,Учитель,0,0,2,2,2022,2.0794415416798357,1,False,1.0,1.0,0.0,0.17518248175182483,-0.051935602012374044,1,0.17511101687927721,15.0,0.0,1.0,1.0,0
0077484105,41,высшая,1,учитель,Учитель,0,0,3,3,2023,2.1972245773362196,1,False,1.0,1.0,0.0,0.17518248175182483,-0.051935602012374044,1,0.17511101687927721,15.0,0.0,1.0,1.0,0
0077484105,42,высшая,1,учитель,Учитель,0,0,4,4,2024,2.1972245773362196,1,False,1.0,1.0,0.0,0.17518248175182483,-0.051935602012374044,1,0.17511101687927721,15.0,0.0,1.0,1.0,1
007b356c61,33,высшая,0,учитель,Учитель,0,3,2,5,2022,1.0986122886681098,3,False,1.0,1.0,0.0,0.1,0.23200115676327956,1,0.2239688247143206,8.0,0.0,3.0,1.0,0
007b356c61,34,высшая,0,учитель,Учитель,0,3,2,6,2023,1.0986122886681098,4,False,1.0,1.0,0.0,0.1,0.23200115676327956,1,0.2239688247143206,8.0,0.0,3.0,1.0,1
007d98c9d6,19,высшая,1,учитель,Учитель,0,0,5,8,2022,0.6931471805599453,3,False,1.0,1.0,0.0,0.06382978723404255,-0.3205110039627625,1,-0.5560571898179366,12.0,0.0,3.0,1.0,0
007d98c9d6,20,высшая,1,учитель,Учитель,0,0,6,9,2023,1.6094379124341003,3,False,1.0,1.0,0.0,0.06382978723404255,-0.3205110039627625,1,-0.5560571898179366,12.0,0.0,3.0,1.0,0
007d98c9d6,21,высшая,1,учитель,Учитель,0,0,7,9,2024,1.9459101490553132,3,False,1.0,1.0,0.0,0.06382978723404255,-0.3205110039627625,1,-0.5560571898179366,12.0,0.0,3.0,1.0,1
007da7160c,47,высшая,1,учитель,Учитель,0,4,5,11,2024,1.3862943611198906,6,False,0.0,1.0,0.0,0.09401709401709402,-0.264567876629447,1,0.10513422960215779,10.0,1.0,4.0,1.0,1
007ecb1d98,3,не_найдено,1,учитель,Учитель,0,14,6,9,2022,1.791759469228055,4,False,1.0,1.0,0.0,0.08496732026143791,-0.12316902977289018,1,0.31235025972649205,9.0,1.0,4.0,1.0,0
007ecb1d98,4,не_найдено,1,учитель,Учитель,0,14,5,11,2023,1.791759469228055,6,False,1.0,1.0,0.0,0.08496732026143791,-0.12316902977289018,1,0.31235025972649205,9.0,1.0,4.0,1.0,1
0086d44f4f,24,первая,1,учитель,Учитель,0,0,4,4,2022,2.0794415416798357,1,False,0.0,1.0,0.0,0.16535433070866143,-0.06297320839941933,1,0.19959014666217129,4.0,0.0,3.0,1.0,0
0086d44f4f,25,первая,1,учитель,Учитель,0,0,1,1,2023,1.791759469228055,1,False,0.0,1.0,0.0,0.16535433070866143,-0.06297320839941933,1,0.19959014666217129,4.0,0.0,3.0,1.0,0
0086d44f4f,26,первая,1,учитель,Учитель,0,0,2,2,2024,1.791759469228055,1,False,0.0,1.0,0.0,0.16535433070866143,-0.06297320839941933,1,0.19959014666217129,4.0,0.0,3.0,1.0,1
00881cc317,11,первая,0,учитель,Учитель-дефектолог,0,5,7,7,2023,0.6931471805599453,1,False,1.0,1.0,0.0,0.12582781456953643,-0.0629334039172444,1,0.2872280322908689,15.0,0.0,0.0,0.0,1
008a2f4ada,0,не_найдено,0,учитель,Учитель,0,0,3,9,2022,0.6931471805599453,6,False,1.0,1.0,0.0,0.07142857142857142,-0.12590181860621474,1,0.3223828388401888,7.0,1.0,3.0,1.0,0
008a2f4ada,1,не_найдено,0,учитель,Учитель,0,0,2,9,2023,0.6931471805599453,5,False,1.0,1.0,0.0,0.07142857142857142,-0.12590181860621474,1,0.3223828388401888,7.0,1.0,3.0,1.0,0
008a2f4ada,3,не_найдено,0,учитель,Учитель,0,0,2,7,2024,0.6931471805599453,5,False,1.0,1.0,0.0,0.07142857142857142,-0.12590181860621474,1,0.3223828388401888,7.0,1.0,3.0,1.0,1
008b94423d,6,первая,1,учитель,Учитель,0,3,6,9,2022,1.791759469228055,3,False,0.0,1.0,0.0,0.13829787234042554,0.03384973459663579,1,-0.1937194482726127,5.0,0.0,0.0,0.0,1
008cbcee38,38,высшая,1,учитель,Учитель,0,0,5,10,2022,1.0986122886681098,4,False,0.0,1.0,0.0,0.046511627906976744,0.0689627521952847,1,-0.07298537295810278,3.0,0.0,4.0,1.0,0
